"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"73",2009,0,0.10027397260274,0,0,0,0,0.280000000000001
"74",2010,5.65600000000002,1.35057534246575,0.677110642781876,0,0,0,12.34
"75",2011,0,2.73972602739726e-05,0,0,0,0,0
"76",2012,0,0,0,0,0,0,0
"77",2013,0,0.034027397260274,0,0,0,0,0
"78",2014,0,0.182547945205479,0,0,0,0,0.528
"79",2015,0.0660000000000002,0.207479452054795,0,0,0,0,1.144
"80",2016,0,0.11827868852459,0,0,0,0,0.055
"81",2017,77.54,21.4978082191781,5.23232876712329,0,0,0,108
"82",2018,55.02,18.7285753424658,8.47973225404732,0,0,1.17,61.44
"83",2019,45.2,11.7005205479452,7.68722504892368,0,0,0,50.84
"84",2020,14.2,3.55625683060109,2.14550754618787,0,0,0,25.225
"85",2021,0,0.144191780821918,NA,0,0,0,0.322000000000001
