"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"52",1981,4693.23287671233,2718,4120,7476,2440,3353.99973139941
"53",1982,4925.17808219178,2064,4090,8740.00000000001,1910,3791.37002841907
"54",1983,3834.27397260274,1804,3500,6678,1425.71428571429,3075.34214998236
"55",1984,3678.44262295082,1810,3430,6340,1280,2871.56545857236
"56",1985,4909.01369863014,1970,3600,10360,1820,3677.19775609981
"57",1986,4405.47945205479,2700,4140,6290,2137.14285714286,3551.25718784443
"58",1987,2882.21917808219,1530,2830,4276,1258.57142857143,2385.1983315771
"59",1988,3377.38797814208,1240,3460,5800,939.714285714286,2761.74181510657
"60",1989,3815.80821917808,2242,3310,5514,2008.57142857143,2958.13136007828
"61",1990,5017.69863013699,2804,4530,8100,2298.57142857143,3791.87630942788
"62",1991,4505.39726027397,1980,4650,7174,1695.71428571429,3716.65756354846
"63",1992,4128.96174863388,2490,4115,5620,1872.85714285714,3595.51201766197
"64",1993,5328.19178082192,2764,4540,8428,2078.57142857143,4226.41810571468
"65",1994,3173.47945205479,1730,2810,5192,1608.57142857143,2669.63394445017
"66",1995,3298.16438356164,1944,3250,4858,1668.57142857143,2679.33511534128
"67",1996,3910.92896174863,2060,3200,7225,1850,2975.19004611559
"68",1997,4443.15068493151,2684,4070,7106,1815.71428571429,3655.55307280239
"69",1998,4233.45205479452,2070,3080,8068,1572.85714285714,3502.4003233217
"70",1999,3335.07397260274,1494,2270,6424,1197.42857142857,2824.94486844966
"71",2000,2918.66120218579,1830,2635,4725,1562.85714285714,2346.88157667939
"72",2001,4252.49315068493,2010,3970,6740,1392.85714285714,3545.14654146567
"73",2002,3579.20273972603,1360,2700,6730,1139.85714285714,3027.44701691003
"74",2003,2728.27397260274,1614,2480,4416,1518.57142857143,2122.70041441234
"75",2004,3574.72677595628,1910,3245,5270,1628.57142857143,2909.71138017666
"76",2005,3288.47397260274,1270,2360,6480,1027.57142857143,2753.9502147536
"77",2006,3656.90410958904,2142,3480,5376,1820,3073.81950361583
"78",2007,4327.61643835616,1912,4080,6926,1120,3601.18261813037
"79",2008,5502.89617486339,1920,4105,10350,1284.28571428571,4330.13282836973
"80",2009,5249.04109589041,2484,4390,8732,1961.42857142857,4171.50689408183
"81",2010,3486.19178082192,1710,3410,5894,1438.57142857143,3088.26675759552
"82",2011,4284.84931506849,1870,3690,7790,1685.71428571429,3439.43503904011
"83",2012,2967.81693989071,1190,1985,5830,840.285714285714,2630.78704037311
"84",2013,3456.1095890411,1694,2950,5388,1358.57142857143,2452.48119749353
"85",2014,3732.41095890411,1940,3400,5972,1524.28571428571,3028.21468844834
"86",2015,3270.87671232877,1948,2850,5368,1722.85714285714,2671.69678763118
"87",2016,3427.10382513661,1955,3395,4790,1264.28571428571,2914.86846898667
"88",2017,4279.17808219178,1600,4190,6936,1387.14285714286,3489.70626816106
"89",2018,5368.79452054795,2910,4400,8492,2444.28571428571,3866.20892506563
"90",2019,5151.04109589041,2794,5030,7460,2331.42857142857,4346.38722181134
"91",2020,4268.49726775956,1755,3325,7325,1410,3512.60682936478
"92",2021,3594.1095890411,2044,3200,5520,1617.14285714286,2913.54098110493
"93",2022,3969.36170212766,3372,3720,4916,3322.85714285714,NA
