"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"46",1974,328.479452054795,34.8,108,1028,26.8571428571429,132.484530899912
"47",1975,349.076712328767,70.2,198,710.000000000001,41.7142857142857,151.583572021586
"48",1976,270.445355191257,34,84,785,22.7142857142857,159.592246917835
"49",1977,123.701369863014,28,55,335,20.8571428571429,69.8537801696021
"50",1978,137.997260273973,24,65,283.8,15.2857142857143,58.9676837591963
"51",1979,153.364383561644,28.4,65,369.4,18,77.8680158730159
"52",1980,206.248633879781,55,129,468.5,40.1428571428571,112.575852198803
"53",1981,247.53698630137,34,156,508,22.5714285714286,112.766836124861
"54",1982,237.764383561644,38,111,548,26.4285714285714,128.117707064962
"55",1983,238.235616438356,38,135,646,27.8571428571429,152.308538394826
"56",1984,163.948087431694,24,88,460,13.5714285714286,85.7065675217315
"57",1985,335.224657534247,51,149,851,31,211.736664399212
"58",1986,298.882191780822,50,200,573,36,137.606053885232
"59",1987,142.257534246575,36.8,99,282,18.5714285714286,92.7534962978222
"60",1988,194.620218579235,24,143,460,14.4285714285714,122.903873942183
"61",1989,228.515068493151,67,143,484.2,52.1428571428571,146.55691385207
"62",1990,291.471232876712,50.4,225,602,28.7142857142857,153.101081840534
"63",1991,223.052054794521,33,159,540.4,26,127.748050024957
"64",1992,339.407103825137,105,275,647,52.4285714285714,185.276031733276
"65",1993,381.161643835616,129.6,253,767.600000000001,89.5714285714286,210.885603154836
"66",1994,376.243835616438,101.4,268,760,76.7142857142857,162.888811256035
"67",1995,221.986301369863,50.4,153,473.8,34.5714285714286,132.460846055831
"68",1996,191.439890710383,41,119,409,31,107.049785824376
"69",1997,241.287671232877,72,161,453.2,54.1428571428571,140.735603775757
"70",1998,267.46301369863,35,76,715.2,27.1428571428571,149.556427733358
"71",1999,144.967123287671,30,61,284.6,16.8571428571429,71.3058463454354
"72",2000,165.021857923497,49.5,127,290,44.7142857142857,91.9253567648792
"73",2001,310.205479452055,43,207,586,28.5714285714286,162.55216814215
"74",2002,181.081917808219,31,75.7,451.6,20,124.200266885679
"75",2003,128.065479452055,27.08,62.4,281.8,18.3428571428571,76.7236421486712
"76",2004,236.137431693989,54.6,139.5,529,37.9571428571428,133.188586337459
"77",2005,206.709589041096,24.84,81.6,548.6,15.3,107.640976169406
"78",2006,278.730684931507,57.78,199,603,32.4285714285714,137.632618956739
"79",2007,257.16301369863,52.82,154,600,33.5857142857143,136.437577832886
"80",2008,355.871857923497,56.1,186,807,31.6,167.482874464307
"81",2009,370.401643835616,71.38,190,915.6,52.2285714285714,184.603394877904
"82",2010,188.493424657534,43.54,111,460.4,35.8714285714286,104.420953136265
"83",2011,333.478904109589,67.1,191,878.8,56.9142857142857,179.871883018047
"84",2012,162.069672131148,27.8,69.85,411,21.2,106.272287224544
"85",2013,237.189315068493,49.54,140,524.2,32.9714285714286,96.7124774587557
"86",2014,259.28904109589,96.08,141,540.8,78.4428571428572,159.038001528187
"87",2015,187.210410958904,59.6,119,337.2,51.2714285714286,110.966035439185
"88",2016,275.262295081967,57.25,203.5,599,31.2857142857143,165.832072468284
"89",2017,348.94301369863,41.84,229,840.6,32.0285714285714,164.809899243767
"90",2018,313.479178082192,48.3,185,603.2,39.0714285714286,137.646981024878
"91",2019,305.513150684932,61.26,247,667.6,50.8142857142857,158.651474687314
"92",2020,305.527322404372,59.85,167.5,672,47.3857142857143,150.471282801898
"93",2021,281.159452054795,78.28,173,629.6,61.5714285714286,141.126145417188
"94",2022,187.217391304348,116,140,359,114.142857142857,NA
