"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"56",2000,61.4071038251366,21,48,127.5,18.1428571428571,45.6576877290287
"57",2001,114.585205479452,27.74,80,229,21,66.0754164864215
"58",2002,94.247397260274,19.94,42.4,255.6,17.1714285714286,52.9830174118119
"59",2003,79.4967123287671,20.98,59.8,149.6,19.2,42.7609688667497
"60",2004,82.0848087431694,17.55,60.55,168,10.22,56.6501640759306
"61",2005,84.833698630137,18.64,46.3,194.2,13.5142857142857,58.5526065494821
"62",2006,112.145479452055,39.7,88.3,230.4,31.3428571428571,71.5849685171834
"63",2007,114.544657534247,36.34,84.1,253,28.5285714285714,74.429201610545
"64",2008,127.11693989071,23.7,71.7,314.5,21.5428571428571,88.9061492048867
"65",2009,137.21698630137,40.92,93,289.8,31.4714285714286,97.1732781159359
"66",2010,82.1057534246575,19.9,63.4,178.6,14.2428571428571,64.9379653715667
"67",2011,135.687671232877,31.1,83.9,336.6,22.2285714285714,86.037306693109
"68",2012,69.1368852459016,15.55,24.1,189.5,11.7,58.191771605577
"69",2013,73.5550684931507,18.14,48.5,156,13.4,38.3925913657764
"70",2014,80.0613424657534,15.06,48.6,225.4,5.97428571428571,52.8927743714109
"71",2015,60.378904109589,21.24,38.6,129.8,17.9857142857143,41.3083494215693
"72",2016,64.8409836065574,18,44.6,142.5,13.9,53.2344806441359
"73",2017,115.555342465753,25.14,84.6,246.2,18.4142857142857,72.8703981731411
"74",2018,129.888219178082,38.8,93.9,253.8,24.8142857142857,73.5315220365631
"75",2019,157.179452054795,70.88,136,282.4,49.1714285714286,102.130055112817
"76",2020,91.5098360655738,20.65,39.85,217.5,16.2428571428571,67.022583802051
"77",2021,79.4079452054795,29.48,55.3,152,23.3,55.0775339779748
"78",2022,78.1478260869565,50.9,66,137.5,49.4428571428571,NA
