"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"32",1965,1713.38356164384,255,807,4226.00000000001,201.571428571429,700.234613384792
"33",1966,452.846575342466,116.8,336,942,90.5714285714286,346.622964502594
"34",1967,1032.62465753425,171,360,2966,95.1428571428571,489.909547202377
"35",1968,566.24043715847,155,346,763,98.4285714285714,259.402909330095
"36",1969,1172.91232876712,318.8,700,2732,176.857142857143,590.230812133072
"37",1970,674.427397260274,146.2,389,1292,81,289.505662100457
"38",1971,834.479452054794,141.4,451,1790,107,315.992790271775
"39",1972,490.48087431694,203.5,357.5,734,140.428571428571,268.145836583325
"40",1973,4019.08493150685,445.8,1720,11180,248.285714285714,1566.17410832167
"41",1974,1654.54246575342,340,975,3478,240,811.707801973988
"42",1975,932.756164383562,252.8,487,2080,180.714285714286,410.718117149213
"43",1976,669.418032786885,149,266.5,1340,124,360.372426056033
"44",1977,1050.97260273973,183.2,450,2310,90,378.143084860345
"45",1978,722.594520547945,106.4,335,1982,63.8571428571429,459.571733373118
"46",1979,1366.38630136986,110,574,2940,73.8571428571428,375.538424627241
"47",1980,745.22131147541,86,336.5,1300,64.7142857142857,316.723935957629
"48",1981,677.882191780822,114,323,1444,101.428571428571,270.598178455979
"49",1982,592.857534246575,139,294,1326,130,310.917005493847
"50",1983,613.569863013699,110,200,1300,76,284.037210236785
"51",1984,745.267759562842,69.5,185.5,1480,47,293.713915583192
"52",1985,1035.81369863014,165,379,2162,131.571428571429,263.396834094368
"53",1986,623.093150684932,252,353,1016,202.285714285714,292.776701791359
"54",1987,2017.97260273973,290,800,5036,235.428571428571,945.646407914764
"55",1988,423.084699453552,94,312.5,841,49,267.951790604659
"56",1989,611.643835616438,90,194,1826,41,225.397059572334
"57",1990,388.53698630137,112.4,217,848,71.7142857142857,241.857636971767
"58",1991,139.416438356164,28.4,104,265.6,13.4285714285714,69.7403560449192
"59",1992,809.726775956284,89.5,274.5,2265,71.2857142857143,329.830693377872
"60",1993,3763.40273972603,519.4,1250,9342.00000000001,289.142857142857,1100.0996762142
"61",1994,336.712328767123,106.4,323,553.6,82.7142857142857,255.043749664249
"62",1995,1434.23287671233,158,284,2450,118.428571428571,463.058853213493
"63",1996,882.398907103825,174.5,500,1765,152.571428571429,398.806869216091
"64",1997,973.986301369863,481.4,618,1800,427.428571428571,526.850586397501
"65",1998,1717.60821917808,363.2,981,3430,245.285714285714,865.078632144112
"66",1999,1717.89589041096,449.4,844,4136,367.857142857143,1009.02012800851
"67",2000,1128.54644808743,162.5,471.5,2390,80.2857142857143,493.092427692223
"68",2001,1127.59178082192,190.4,450,2616,143.142857142857,476.327503450976
"69",2002,573.572602739726,140,251,1140,71.2857142857143,209.997445731107
"70",2003,791.553424657534,132,249,1398,63.2857142857143,236.438428117159
"71",2004,719.450819672131,177,261.5,1100,153.285714285714,267.812161560715
"72",2005,966.767123287671,191,363,1646,175.285714285714,326.416651045422
"73",2006,179.541917808219,83.72,159,280.8,68.7285714285714,123.016028151563
"74",2007,1797.79178082192,182.8,623,3372,106.714285714286,753.360379966105
"75",2008,1155.74043715847,409,634,2185,358.714285714286,545.159462833686
"76",2009,1271.53424657534,337.8,540,2278,317.571428571429,616.441081517751
"77",2010,925.484931506849,228,428,1156,181.857142857143,372.375339542769
"78",2011,184.413698630137,28.68,182,330,17.1571428571429,133.860399865931
"79",2012,186.196994535519,26.95,80.3,408,24.2285714285714,91.2862949672126
"80",2013,831.821643835616,50.1,273,1126,33.5714285714286,201.573956289878
"81",2014,469.613698630137,170.4,230,795,153,244.727597979584
"82",2015,760.734246575342,154,248,1644,135.142857142857,293.166094803218
"83",2016,1126.28961748634,264.5,488,2735,226.285714285714,436.22718579235
"84",2017,914.98904109589,218.4,334,2472,151.571428571429,513.403424938436
"85",2018,769.986849315069,156.8,237,1296,107.614285714286,260.165048923679
"86",2019,2145.80547945205,476.2,903,5364,410.428571428571,1080.91868232224
"87",2020,698.185792349727,230.5,513.5,1385,205.857142857143,468.549353933144
"88",2021,684.550684931507,205.4,363,1370,164.285714285714,336.621854960108
"89",2022,220.041666666667,161.1,228,261.2,171.285714285714,NA
