"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"30",1966,3094.03835616438,1154,2840,5538,970.571428571428,2665.75807756171
"31",1967,3617.31506849315,1304,3310,6370,1150,2920.18561643836
"32",1968,2526.13114754098,963,2125,4515,911.142857142857,2135.38916644982
"33",1969,4367.47945205479,1300,3400,9224,1147.14285714286,3558.09650130771
"34",1970,4862.21095890411,1184,3080,9160,975,3297.70549249837
"35",1971,5920.43835616438,1520,4830,11360,1362.85714285714,4497.75286026263
"36",1972,5192.75956284153,1300,3570,10900,1035.71428571429,4260.76411885817
"37",1973,3282.57808219178,845.4,2630,6964,814.285714285714,2717.02980845638
"38",1974,6525.64383561644,1524,3870,12600,1325.71428571429,4517.2369236279
"39",1975,5144.05479452055,1710,4250,9080,1327.14285714286,4124.05292911046
"40",1976,2753.60928961749,1300,2490,4250,934.571428571429,2600.36093680151
"41",1977,1962.34246575342,813,1470,3084,796.571428571428,1619.98922927909
"42",1978,3716.19178082192,1314,2330,7230,1087.14285714286,3220.24411562162
"43",1979,2513.2301369863,1130,2350,4722,946.428571428571,2033.90642219141
"44",1980,3507.11202185792,1245,2250,6615,1006.14285714286,2674.21707804937
"45",1981,2944.1397260274,913,1890,5178,811.857142857143,1913.50473475562
"46",1982,5838.08219178082,1380,4660,12800,1165.71428571429,4323.39080137967
"47",1983,7453.09589041096,1874,6740,14360,1542.85714285714,5981.28774660585
"48",1984,5273.46994535519,1245,5160,9300,1097.14285714286,4620.89841169759
"49",1985,2988.87123287671,1180,2670,4896,958.142857142857,2596.96167676535
"50",1986,4257.3095890411,1210,2480,8482.00000000001,1009.71428571429,3221.35609585967
"51",1987,2377.78904109589,1060,1770,4176,956.142857142857,2122.07300648882
"52",1988,2043.91803278689,1105,2010,3550,768.285714285714,1823.84374186833
"53",1989,3313.53698630137,1250,2000,7616,966.857142857143,2890.90038381231
"54",1990,2040.0904109589,1004,1670,3352,867.142857142857,1763.9688878017
"55",1991,1403.15890410959,794,1320,2146,628.857142857143,1272.01760568199
"56",1992,1168.33606557377,485.5,1220,1675,417,1058.8786408188
"57",1993,3833.80821917808,1410,1940,9320,1188.57142857143,2993.38788175295
"58",1994,1250.98630136986,639.4,1220,1836,599,1154.39786241156
"59",1995,4208.35616438356,1448,2810,8856,1277.14285714286,2905.22920917172
"60",1996,5696.42076502732,1385,4135,11250,1235.71428571429,4083.80132280275
"61",1997,4711.34246575342,1180,2480,10600,1015.71428571429,3496.63042996974
"62",1998,6091.8904109589,1700,5320,11160,1381.42857142857,5139.66925677063
"63",1999,4944.1095890411,1610,2930,10260,1454.28571428571,4291.30969533951
"64",2000,3317.92349726776,1250,1800,6580,1180,2985.23110877693
"65",2001,1787.20547945205,1054,1770,2486,1025.71428571429,1687.40352513031
"66",2002,2431.27671232877,843.4,1790,4432,763.428571428571,1982.37334987891
"67",2003,3140.27671232877,1200,2300,5836,1025.14285714286,2603.16387866534
"68",2004,2473.62841530055,837.5,1890,4910,694,2147.85645388309
"69",2005,2975.15068493151,1140,1980,5374,1057.14285714286,2287.73145728452
"70",2006,5695.34246575342,1284,4480,11760,1187.14285714286,4718.54289190394
"71",2007,2620.84931506849,1130,2190,5016,1108.57142857143,2421.69368553821
"72",2008,2736.77595628415,1190,2175,4820,1154.28571428571,2508.64771445919
"73",2009,1988.6301369863,1120,1830,3010,1100,1867.04733637747
"74",2010,2442.41095890411,1170,2400,3872,1078.57142857143,2118.22449228093
"75",2011,3624.35616438356,1370,2520,7236,1305.71428571429,3241.23766036095
"76",2012,2773.44262295082,1190,2040,5950,1164.28571428571,2305.24803539437
"77",2013,1825.6,1010,1370,2986,961.142857142857,1706.71690090731
"78",2014,1786.09589041096,982.4,1490,2868,945.142857142857,1511.51818578781
"79",2015,1941.26301369863,983,1390,2760,934,1522.43895667856
"80",2016,3620.95628415301,1130,2570,7825,1038.57142857143,2733.27521008403
"81",2017,5305.50684931507,1310,2470,11680,1200,3863.58872926921
"82",2018,1927.38630136986,1050,1550,3266,988,1637.88190701235
"83",2019,3046.08219178082,1200,1610,6934,1060,2326.19605702411
"84",2020,1621.98907103825,1050,1455,2320,988.142857142857,1428.18365150332
"85",2021,1559.25753424658,988,1460,2278,966.571428571429,1467.03322294144
"86",2022,1765.41666666667,1487,1710,2199,1491.42857142857,NA
